Sex,XYZ,Img_Path,Model,Img_Prediction,Age,Blur,Emotion,Device_Timestamp,Colours,Objects,Text,Time,Face_Recog,Date,Device_Make,Num_Faces,GPS
,"[9.724928, -2.152015, -0.0]",../p06_2013-12-03/2013-12-03_10.51.06.jpg,ZTE-BLADE,[],,10.15794774,,2002:12:08 12:00:00,"['#c0b3ae', '#ebeaef', '#9c8c88', '#735e5a', '#2c292d']",[],,10:51:06,[],03/12/2013,ZTE,0,"[54.68830278, -5.880994380000001]"
,"[7.3822284, 2.3290794, -5.938472]",../p06_2013-12-03/2013-12-03_10.58.36.jpg,ZTE-BLADE,[],,8.420569301,,2002:12:08 12:00:00,"['#544539', '#908f94', '#71635b', '#a6afba', '#807b7a']",[],,10:58:36,[],03/12/2013,ZTE,0,"[54.6706105, -5.9286735]"
,"[9.00305, -0.17706452, -4.140586]",../p06_2013-12-03/2013-12-03_10.51.38.jpg,ZTE-BLADE,[],,226.1823821,,2002:12:08 12:00:00,"['#1f1314', '#7b8896', '#93725c', '#a0aebe', '#77543c']",['laptop'],"BMAC Instructions | The bmac app has been designed to be reliably record your behaviour data. than 2 minules! i quick and easy use. In 5 simple steps you can whole process from start finish should take less . , ' Below is an image of the three main controls for device. this document will refer these buttons. They always present at bottom oft he screen. STEP Opening : PAG er From homescreen Phone, press 'bmac’ icon. This a eyes see et as nate eejSpecireitian'h Goa ist in usenet ete LO ale aa d ‘suoud Sy jo usaiosauioy auj wor IM sly ‘uoor opuwgq, uy sso ddp 9y; Bulusdo dils *U9D19s Sy} JO Wo. OF AS}S1 WM {USWINDOp siU} Ul “ao1AS HOG SU} 19 jUasoid oq sADMjp jm Ao ‘suoJjng asoyy > } PSU} JO} sjouuod Up Sai; SY Jo eBDUW) UD SI Mojag j iSO(NUILY Z UY} psooal Agnes 8p U9Eq soy spug ay eu SS2] SAD} PINOUs Ysiulj Of [D}s WO} ssesold 9}oyuMm ay] ‘pypp INOIADYa INCA UDS NOA sda}s siduuis ¢ Ul*esn o} Asbd pub yoINb 9q O| poubis: SUOIONY|he * IAG ie) Sree ieariot eoatia Taciouuiny usecase tts 1 alg sI4L “UO! SOWIq, SU ssoid ‘auoud 2} UseiDsaWOY ay) WoL es sy Buusdo dais jsejnuiw g Pinoys ysiulj o' + HO4s WO sssooid ajoym 84] ‘DIOP INoIADYaq INO SUOIONI{SU] SEIT Be ewig.mac = The’ y t ee",10:51:38,[],03/12/2013,ZTE,0,"[54.68830278, -5.880994380000001]"
,"[9.534244, 1.0760075, -2.6968288]",../p06_2013-12-03/2013-12-03_11.57.06.jpg,ZTE-BLADE,[],,108.6942517,,2002:12:08 12:00:00,"['#8e8f99', '#171117', '#694b3e', '#fdfdfe', '#75777c']",[],"setjecr [Re request from Balycare Mig Schock ia I agoke wah Marten ng tigen the Ye rentcreent Asa ren, Marin requesting tat Ios 9 at rom th. from: Hanns, ""Hanns, Pau Date: Tuesday, 3 December? To: Mack Donrety < chavs for tha bat tere conacercg wig # w a moni, we pay fees forthe puts ut of ore “Aoother steroative would be to tok Ihape that heleve) wh ori 4 Bon BULA) B38 pose 14 yy BO spat yo net pee ec SEAT pasa ID OE",11:57:06,[],03/12/2013,ZTE,0,"[54.6783189, -5.9125666]"
,"[10.446807, -2.8738933, -1.253072]",../p06_2013-12-03/2013-12-03_10.04.05.jpg,ZTE-BLADE,[],,9.110825735,,2002:12:08 12:00:00,"['#5e708a', '#c5d7e1', '#2240a3', '#889498', '#313136']",[],,10:04:05,[],03/12/2013,ZTE,0,"[54.6706105, -5.9286735]"
,"[9.724928, 2.152015, 2.8738933]",../p06_2013-12-03/2013-12-03_12.12.36.jpg,ZTE-BLADE,[],,108.5173025,,2002:12:08 12:00:00,"['#8f6e52', '#405f7c', '#141115', '#b3adac', '#5e3025']","['person', 'keyboard']",,12:12:36,[],03/12/2013,ZTE,0,"[54.6783189, -5.9125666]"
,"[7.7363577, 0.89894295, -5.3936577]",../p06_2013-12-03/2013-12-03_11.02.07.jpg,ZTE-BLADE,[],,20.24633563,,2002:12:08 12:00:00,"['#3e2c2f', '#797076', '#958a89', '#bbb2b6', '#645455']",[],,11:02:08,[],03/12/2013,ZTE,0,"[54.6706105, -5.9286735]"
,"[9.534244, 3.5957718, -0.35412905]",../p06_2013-12-03/2013-12-03_11.23.36.jpg,ZTE-BLADE,[],,16.05566724,,2002:12:08 12:00:00,"['#9bc9e8', '#756d6b', '#f9fbfc', '#4a4040', '#ac9f94']",[],,11:23:36,[],03/12/2013,ZTE,0,"[54.6706105, -5.9286735]"
['Male'],"[9.00305, 3.050958, 3.7728362]",../p06_2013-12-03/2013-12-03_12.05.06.jpg,ZTE-BLADE,[],['25-32'],21.08868163,['Surprise'],2002:12:08 12:00:00,"['#463e48', '#1a1316', '#85613d', '#aca9b0', '#7a7c84']",['keyboard'],,12:05:06,"[array([-0.09638604,  0.08660883,  0.0870726 , -0.09529856, -0.087593  ,
       -0.05581727, -0.05700741, -0.10039663,  0.14872013, -0.06589627,
        0.21045135, -0.04675128, -0.26202884,  0.00848687, -0.10211177,
        0.15380202, -0.1618678 , -0.10916014, -0.14305873, -0.16559172,
        0.01341274,  0.1059154 ,  0.02010187,  0.02831891, -0.11466557,
       -0.23278649, -0.03418203, -0.04926059,  0.01762693, -0.08141552,
        0.06511641,  0.09827121, -0.20868376, -0.02795881,  0.04146804,
        0.02018791,  0.00782329, -0.0689339 ,  0.14207341, -0.02517132,
       -0.16671923,  0.00550445,  0.12427763,  0.23863867,  0.17328435,
        0.04096597, -0.04637337, -0.08050463,  0.11426717, -0.27965695,
       -0.00168967,  0.15855737,  0.0227259 ,  0.07874288,  0.05729613,
       -0.20807205,  0.00536736,  0.11651385, -0.1511839 ,  0.0429903 ,
        0.04694858, -0.09691294, -0.05798199, -0.16506875,  0.16521452,
        0.03748201, -0.15251027, -0.14924718,  0.10380396, -0.13756327,
        0.00251899,  0.1380055 , -0.10822495, -0.15954444, -0.22188911,
        0.07006024,  0.37684268,  0.12519991, -0.09562226,  0.06378575,
       -0.05076637, -0.03514314, -0.07051571,  0.05477801, -0.04782835,
       -0.00186531, -0.03828467,  0.03961607,  0.1632937 , -0.04125512,
        0.01016288,  0.27937523, -0.04599995, -0.00491141, -0.04741658,
        0.0594786 , -0.1636712 ,  0.01765143, -0.07429782,  0.01798528,
        0.02315247, -0.08164307,  0.02599581,  0.05224331, -0.13044688,
        0.15599401, -0.04574496,  0.0096132 , -0.01442546,  0.02079053,
       -0.01929625, -0.05115562,  0.16335063, -0.24244176,  0.20795482,
        0.16877705,  0.07024341,  0.15840617,  0.04419563,  0.1133317 ,
        0.00041385,  0.04130393, -0.09716015, -0.1045546 ,  0.04281978,
       -0.0991793 ,  0.01352684,  0.03402429])]",03/12/2013,ZTE,1,"[54.688280369999994, -5.88098862]"
,"[9.00305, 2.6968288, -3.5957718]",../p06_2013-12-03/2013-12-03_11.49.06.jpg,ZTE-BLADE,[],,124.7581673,,2002:12:08 12:00:00,"['#fcfdfd', '#7c8b96', '#151524', '#715d52', '#5d4035']",['tv'],,11:49:06,[],03/12/2013,ZTE,0,"[54.688280369999994, -5.880988620000001]"
,"[9.00305, 2.6968288, -3.5957718]",../p06_2013-12-03/2013-12-03_09.43.07.jpg,ZTE-BLADE,[],,87.60766597,,2002:12:08 12:00:00,"['#6d6164', '#0c132d', '#897f7e', '#afa6a2', '#593c3d']","['bottle', 'bottle']",,09:43:07,[],03/12/2013,ZTE,0,"[54.6706105, -5.9286735]"
,"[13.497765, 0.53119355, -1.9749504]",../p06_2013-12-03/2013-12-03_11.40.36.jpg,ZTE-BLADE,[],,23.6650138,,2002:12:08 12:00:00,"['#938e96', '#211815', '#493c3c', '#f1f2f8', '#655a5b']",[],,11:40:36,[],03/12/2013,ZTE,0,"[54.6706105, -5.9286735]"
,"[9.534244, 3.5957718, 1.9749504]",../p06_2013-12-03/2013-12-03_12.09.06.jpg,ZTE-BLADE,[],,39.92115962,,2002:12:08 12:00:00,"['#977959', '#7baacf', '#cabeb5', '#110e12', '#4b3c40']",['tv'],,12:09:06,[],03/12/2013,ZTE,0,"[54.6783189, -5.9125666]"
,"[9.534244, 1.7978859, -2.152015]",../p06_2013-12-03/2013-12-03_12.00.36.jpg,ZTE-BLADE,[],,138.5672322,,2002:12:08 12:00:00,"['#877e79', '#17171f', '#732416', '#846449', '#9ba7b4']",['tv'],pare? ee Momo exclamation etiiCg) point =Fre lo Poe a Ceri) mei qujod: rT mo eLE Toxo.exclamationy| —_ eUreica = ary,12:00:36,[],03/12/2013,ZTE,0,"[54.688304300000006, -5.880972829999999]"
,"[8.281172, 0.89894295, -1.4301366]",../p06_2013-12-03/2013-12-03_11.31.36.jpg,ZTE-BLADE,[],,38.4456443,,2002:12:08 12:00:00,"['#3f3740', '#665d63', '#81767a', '#cdcddb', '#9d98a1']",[],,11:31:36,[],03/12/2013,ZTE,0,"[54.6741571, -5.9026615]"
,"[8.825985, -0.35412905, -4.140586]",../p06_2013-12-03/2013-12-03_11.38.06.jpg,ZTE-BLADE,[],,31.3424625,,2002:12:08 12:00:00,"['#d8c7cf', '#bbb3ba', '#433230', '#161210', '#251c19']",[],,11:38:06,[],03/12/2013,ZTE,0,"[54.688501, -5.8977073]"
,"[10.256122, -0.7082581, 0.53119355]",../p06_2013-12-03/2013-12-03_12.21.07.jpg,ZTE-BLADE,[],,20.76817667,,2002:12:08 12:00:00,"['#bca0a6', '#61575d', '#88787f', '#2d252c', '#f0e5ec']",['person'],a ee Hoe— 2 af— af,12:21:07,[],03/12/2013,ZTE,0,"[54.687465114285715, -5.8829401428571435]"
,"[9.00305, -0.53119355, -3.9499009]",../p06_2013-12-03/2013-12-03_10.54.08.jpg,ZTE-BLADE,[],,192.0876692,,2002:12:08 12:00:00,"['#91725e', '#755440', '#251414', '#7e8b9a', '#9eabbb']",[],"Caring for the device Turning Device on/off To turn cle VICE On, press and hold | Of devic 2) 3 se conds, button at S88 a Google Gan start Power (top ri logo Sppear, Afte bmae app. ight hand side Ta minute You will Ito de of ft then ‘ox’, } tT tight ONS, ‘Power Off vice off, when Sc Teen js on, Press 1€ device). t sand 20 presented wi powe 'h several Opti once lo put to sleep, / Atits Current setii drops below 15% i Charging charge device, Insert USB cable Into nn~4 Plug into thesonkah em eaeeR cate OS OUT O1U! Bayd j aul Ut HSU! “Sd1,9p 24} 8BIDYD oy S21Aap sy; BulBipys IIIM 2}0 up %S1 Mojaq Sdojp f S91A8p auy ‘Bui HES 1UBUND si jy, 48Mog {Nd oj S5u0 UO}INg Jamod OU Ssoiy jf “AO, UU; ®U} JO apis pup. AO |D1aAos WANA stnutU Db 1 ©PIS puby jysi doy) PHOS9WIOy 8] Bas EO} (S3)A9p eu Jo} Md ‘UG aD, SP Out Uiny oO] HO/U9 95;45q Buyusny 2218p auf joy Buns SUOHONysuyas,"" eR Bnd ie So lsn un nast SSINSP BU eBIDYo UD %o) MO}|2gq sdoijp ‘BUINNSs jUaLinD SHAY “doejs 0} S21A8P Oy Ind Oo} 85u0 SY ssory PubYy ASP au uIn} OF » SSIq 'suoido IDISASs 9 18Mod ©U} PlOY 4M Pajuasaie > SS@1d ‘U6 $1 Uo ‘ddp Spwiq WWM Nod SINUIL bB J SUI HID]S UDS no. SHV Ibeddp O60} ©PIs 4{48i1 do}) §|50085 D 60s Sy] jp UOo}ng A S194] Lory UBSID55Us0L IM NO) *spuUdda¢ ©] PIOY pup ¢ OU] £10) (S3;,9p OY] Jo 881d “UO a21,9p Sup UINy Buyin; ©91hap au; 404 Bulip> OHA SUOHONysuy ceInstructions ‘To pr. device) see homescreen Fror you devi { Nand he ed wilh At its current plug saat lo&: insert U eae",10:54:08,[],03/12/2013,ZTE,0,"[54.6706105, -5.9286735]"
,"[9.357179, 1.0760075, -2.6968288]",../p06_2013-12-03/2013-12-03_11.52.36.jpg,ZTE-BLADE,[],,58.36037587,,2002:12:08 12:00:00,"['#7f8389', '#9b9faa', '#735343', '#1d1012', '#fcfdfe']",[],mh 38 eh A) SAAN tAM ALSeeep er or Sey aaa ATE CTT OE,11:52:36,[],03/12/2013,ZTE,0,"[54.6783189, -5.9125666]"
,"[12.067628, -2.5197644, -2.152015]",../p06_2013-12-03/2013-12-03_11.26.06.jpg,ZTE-BLADE,[],,25.75146461,,2002:12:08 12:00:00,"['#f3f8f8', '#3b384f', '#535368', '#2b1f2a', '#80828e']",[],,11:26:06,[],03/12/2013,ZTE,0,"[54.688348600000005, -5.88102577]"
,"[9.357179, 3.7728362, 1.9749504]",../p06_2013-12-03/2013-12-03_09.51.06.jpg,ZTE-BLADE,[],,40.13418757,,2002:12:08 12:00:00,"['#191114', '#683c36', '#aa7b5d', '#e5c2b0', '#add0eb']",['person'],,09:51:06,[],03/12/2013,ZTE,0,"[54.6706105, -5.9286735]"
,"[9.901993, 1.0760075, 1.4301366]",../p06_2013-12-03/2013-12-03_10.01.08.jpg,ZTE-BLADE,['computer_keyboard'],,41.3035451,,2002:12:08 12:00:00,"['#612d20', '#191113', '#a9b5c0', '#d5a48a', '#90634d']","['keyboard', 'tv']",,10:01:08,[],03/12/2013,ZTE,0,"[54.6706105, -5.9286735]"
,"[14.764457, -3.4187074, -4.140586]",../p06_2013-12-03/2013-12-03_10.08.38.jpg,ZTE-BLADE,[],,6.582474058,,2002:12:08 12:00:00,"['#5f625b', '#2c2e34', '#8b9192', '#040407', '#b3bfc0']",[],,10:08:38,[],03/12/2013,ZTE,0,"[54.688428055555555, -5.8810053444444454]"
['Female'],"[9.724928, 1.9749504, -2.152015]",../p06_2013-12-03/2013-12-03_11.19.36.jpg,ZTE-BLADE,[],['25-32'],128.6800763,['Fear'],2002:12:08 12:00:00,"['#1f1c25', '#9b8072', '#bfd9ef', '#943422', '#c5a18b']","['bottle', 'tv']",SCOTTISH aoa PERTHSHIREauHSHINad WSIL1095,11:19:36,"[array([-0.11359584,  0.06644969,  0.09019036, -0.02265165, -0.11870657,
       -0.0054051 ,  0.01094644, -0.08587049,  0.18215162, -0.16332564,
        0.12782334, -0.1412051 , -0.31177101,  0.13661203, -0.19066679,
        0.18342175, -0.09604588, -0.19647013, -0.17307749, -0.10880736,
        0.09457637,  0.06219791, -0.04133756,  0.10730063, -0.11704284,
       -0.26205733, -0.02288646, -0.08933289,  0.02239421, -0.14636564,
       -0.02602819,  0.0733668 , -0.1267992 ,  0.04694484,  0.06659073,
        0.09174074, -0.01539774, -0.15634272,  0.21296322, -0.0043247 ,
       -0.1530762 , -0.04843378,  0.09862965,  0.21559036,  0.13958049,
       -0.00055236, -0.00472696, -0.15959594,  0.12903696, -0.33711013,
       -0.03847991,  0.15076937,  0.10455204,  0.15974028,  0.08704725,
       -0.26304963,  0.08475024,  0.11191246, -0.16790608,  0.12958749,
       -0.00619305, -0.12662637, -0.09777498, -0.01596558,  0.16661446,
        0.09987769, -0.12034896, -0.14749955,  0.20646787, -0.22221038,
       -0.01014356,  0.11402267, -0.06015125, -0.18165185, -0.10787481,
       -0.04563309,  0.4737286 ,  0.15941641, -0.22977024,  0.03498109,
       -0.03504702, -0.0073537 ,  0.04744494,  0.09053597, -0.1026437 ,
       -0.07304309, -0.11451726,  0.03693572,  0.22772488, -0.0434073 ,
        0.00114967,  0.2217578 ,  0.03758078, -0.01242408,  0.03567798,
        0.03319281, -0.14889383, -0.00757664, -0.07694216, -0.04887322,
        0.03593714, -0.06462523, -0.05774201,  0.01766662, -0.16116317,
        0.12894957, -0.06566349, -0.07825986, -0.02640881, -0.02524108,
       -0.10110706,  0.03579755,  0.20279615, -0.25686467,  0.15922549,
        0.18956825,  0.02230614,  0.15985733,  0.03674512,  0.08691604,
        0.11240494, -0.02093923, -0.13729873, -0.1140868 ,  0.05762705,
       -0.06917958, -0.06278412, -0.04003439])]",03/12/2013,ZTE,1,"[54.6706105, -5.9286735]"
,"[9.901993, -0.7082581, 0.17706452]",../p06_2013-12-03/2013-12-03_11.10.06.jpg,ZTE-BLADE,[],,59.77054801,,2002:12:08 12:00:00,"['#8f633f', '#fcfdfe', '#9a989e', '#171213', '#4c3631']","['mouse', 'tv']","Unies diya at sunny Creishillen’s 3 The Wallace High wre Centre for thelt end of your More tofermation. Department hs, fast week with ‘Mere Information, # Information,Wop tuiaU, asoyPERU | ‘VORPLO AY) aay Wop asoy STS 489% pony Fees furemied + ney wwdwiedag “VoRrRLeje asap sah 12 Pus NM 20) a1¥989 4s x uoymaany SEH Dee Moa peaeitigy PEP men E ay AYOSI Mmp sash suede 2 Asean ° nee as vonang, te ey Pe em yy =A Pg Seay IVT a ta anMere",11:10:06,[],03/12/2013,ZTE,0,"[54.68826923, -5.880962760000001]"
,"[8.104107, 1.0760075, -5.2165933]",../p06_2013-12-03/2013-12-03_10.16.38.jpg,ZTE-BLADE,[],,28.72145994,,2002:12:08 12:00:00,"['#665a59', '#f4f4fb', '#aca2ad', '#807577', '#281b1d']",[],pepe. |a,10:16:38,[],03/12/2013,ZTE,0,"[54.6706105, -5.9286735]"
,"[9.724928, 2.152015, 1.4301366]",../p06_2013-12-03/2013-12-03_11.45.07.jpg,ZTE-BLADE,[],,171.5587789,,2002:12:08 12:00:00,"['#92a7c0', '#66291c', '#161317', '#caa797', '#88644c']","['keyboard', 'tv']",ion ee i.erry ounPa pn) pris d D)) ‘riser 4,11:45:07,[],03/12/2013,ZTE,0,"[54.6783189, -5.9125666]"
['Female'],"[9.00305, 4.4947147, 1.9749504]",../p06_2013-12-03/2013-12-03_09.46.36.jpg,ZTE-BLADE,[],['25-32'],27.66480633,['Surprise'],2002:12:08 12:00:00,"['#8a4832', '#262234', '#b87e60', '#b7c3ca', '#746f74']",[],,09:46:36,"[array([-0.02781032,  0.09565695, -0.00491728,  0.00853896, -0.08295997,
       -0.01874342,  0.015151  , -0.09076248,  0.16110784, -0.00469482,
        0.20279828,  0.00741483, -0.23163947, -0.13445203,  0.01412208,
        0.10111897, -0.11876568, -0.0672739 , -0.17066352, -0.10343423,
       -0.02725442,  0.01446384,  0.02830023, -0.03458367, -0.13926598,
       -0.24524957, -0.07217282, -0.10810514,  0.10085349, -0.11140373,
        0.06414278,  0.09774102, -0.19692537, -0.0858212 ,  0.007405  ,
        0.02054532, -0.05796608, -0.05879606,  0.24320151,  0.0008143 ,
       -0.15636995,  0.02564227,  0.02768222,  0.24044752,  0.2169334 ,
       -0.05345876,  0.02472442, -0.06260408,  0.07712858, -0.23270367,
       -0.02197444,  0.18669352,  0.11073258,  0.10345802,  0.02998911,
       -0.10307503,  0.02977717,  0.14218175, -0.17640811,  0.00550043,
        0.08912177, -0.10461788, -0.07215515, -0.02623907,  0.18242362,
        0.06257391, -0.07707211, -0.13291727,  0.13921791, -0.15258735,
       -0.01079163,  0.09568118, -0.08592007, -0.1465572 , -0.25498378,
        0.09997975,  0.36921999,  0.14860183, -0.16773458,  0.01148487,
       -0.17243265, -0.03235877,  0.00617012, -0.02302032, -0.09332299,
       -0.08700086, -0.06856754,  0.02982274,  0.20594576, -0.0583575 ,
        0.05544658,  0.20307015,  0.04593066, -0.03545594, -0.02428995,
       -0.03587957, -0.08284499, -0.00207633, -0.05003147,  0.00136328,
        0.08704664, -0.16409346,  0.09054929,  0.10689074, -0.20057365,
        0.16977471,  0.02091884, -0.03750162,  0.08039963, -0.01013164,
       -0.03808342, -0.0329203 ,  0.20879704, -0.23372032,  0.25896919,
        0.1534756 , -0.00995324,  0.10297121,  0.06903382,  0.16395725,
       -0.08341018,  0.00326844, -0.09685101, -0.07455828,  0.01891166,
       -0.0189535 ,  0.00247236,  0.00041718])]",03/12/2013,ZTE,1,"[54.6706105, -5.9286735]"
,"[10.800936, 2.3290794, -2.6968288]",../p06_2013-12-03/2013-12-03_12.24.36.jpg,ZTE-BLADE,[],,18.37469302,,2002:12:08 12:00:00,"['#2a2a35', '#73727c', '#5d575d', '#d2eaf7', '#a2a3b3']",[],,12:24:36,[],03/12/2013,ZTE,0,"[54.687465114285715, -5.8829401428571435]"
,"[9.00305, 0.35412905, -3.9499009]",../p06_2013-12-03/2013-12-03_11.34.07.jpg,ZTE-BLADE,[],,36.69539871,,2002:12:08 12:00:00,"['#beb7bc', '#1a1614', '#0a090a', '#2c2321', '#dacbd1']",[],,11:34:07,[],03/12/2013,ZTE,0,"[54.6770234, -5.8991242]"
,"[8.458236, -1.6208214, -3.9499009]",../p06_2013-12-03/2013-12-03_11.15.36.jpg,ZTE-BLADE,[],,34.82415301,,2002:12:08 12:00:00,"['#9f846e', '#1c1a20', '#806957', '#a4d7f7', '#bea388']",['bottle'],,11:15:36,[],03/12/2013,ZTE,0,"[54.6706105, -5.9286735]"
['Female'],"[9.901993, 0.7082581, 2.3290794]",../p06_2013-12-03/2013-12-03_10.58.09.jpg,ZTE-BLADE,[],['48-53'],131.4676045,['Fear'],2002:12:08 12:00:00,"['#bab5ba', '#7e7e8f', '#e3f7fd', '#161727', '#43475d']",['person'],AAV aN PEE NN eeYY UU tet ee i neere — qdacquacay ELLEN VA TY VTA \,10:58:09,"[array([-0.03016596, -0.02700974,  0.09964567,  0.06254792, -0.1829862 ,
        0.00632133, -0.00057573, -0.01917949,  0.12645483, -0.06711832,
        0.1257564 , -0.08317675, -0.27780429,  0.02910665,  0.0402853 ,
        0.09374909, -0.12948066, -0.08425825, -0.09362026, -0.01750031,
        0.03285633,  0.08914498,  0.06471942,  0.02214492, -0.04554848,
       -0.38639987, -0.08477104, -0.12656578,  0.08666983, -0.05074484,
       -0.02810794,  0.02548362, -0.08147211,  0.01104177, -0.00406539,
        0.12107871, -0.1181934 , -0.1304535 ,  0.23889476, -0.06295159,
       -0.24305508, -0.05676238,  0.01318354,  0.19047935,  0.12740856,
        0.04024864, -0.00626056, -0.02891189,  0.08242753, -0.27266714,
        0.13093218,  0.18487675,  0.11949515,  0.09579776,  0.13418716,
       -0.12827203,  0.04380195,  0.17606746, -0.2116937 ,  0.0755541 ,
        0.05509468, -0.06695296,  0.0725432 , -0.08687367,  0.20108372,
        0.0915172 , -0.06118181, -0.10196836,  0.062263  , -0.24201751,
       -0.11288475,  0.0943785 , -0.11817405, -0.17696385, -0.31938806,
       -0.03034313,  0.32466689,  0.1279617 , -0.13096826, -0.02046831,
        0.00929996, -0.06683904,  0.07945306,  0.07026305, -0.08894388,
       -0.00547813, -0.15262592,  0.02634104,  0.17699696, -0.09457964,
        0.00535732,  0.22539942,  0.01538108,  0.0065533 ,  0.01734005,
        0.02311436, -0.00959308, -0.02444999, -0.08851349,  0.00835729,
        0.13009959, -0.13296729, -0.00172735,  0.02335453, -0.23476593,
        0.10565273, -0.0345748 , -0.03974886,  0.0466029 , -0.10761666,
       -0.18577129,  0.04277978,  0.29519439, -0.27080169,  0.1956151 ,
        0.15834582,  0.01674286,  0.13989906,  0.00902412,  0.06439495,
       -0.09215143, -0.12362768, -0.21128194, -0.03471971,  0.07214833,
        0.00830592,  0.00894324,  0.1034334 ])]",03/12/2013,ZTE,1,"[54.6706105, -5.9286735]"
,"[9.00305, 1.7978859, -3.7728362]",../p06_2013-12-03/2013-12-03_11.50.36.jpg,ZTE-BLADE,[],,123.6633755,,2002:12:08 12:00:00,"['#131624', '#703f2b', '#7b6353', '#8cb1cc', '#a08167']","['bottle', 'tv']","ne NAAN va } brackets ||Eee oNnila, SAUUAANTATARAINTNNT binsoe",11:50:36,[],03/12/2013,ZTE,0,"[54.6783189, -5.9125666]"
,"[9.357179, 0.35412905, -2.6968288]",../p06_2013-12-03/2013-12-03_11.24.06.jpg,ZTE-BLADE,['window_shade'],,83.97283299,,2002:12:08 12:00:00,"['#f0f6fa', '#82808d', '#6c6469', '#564643', '#42291a']",[],eee SOS SSS SOSNaa,11:24:06,[],03/12/2013,ZTE,0,"[54.6706105, -5.9286735]"
,"[9.534244, 2.152015, -2.3290794]",../p06_2013-12-03/2013-12-03_12.02.36.jpg,ZTE-BLADE,[],,98.77192959,,2002:12:08 12:00:00,"['#83695b', '#758691', '#18131a', '#724631', '#a0a6b2']",['tv'],exclam point,12:02:36,[],03/12/2013,ZTE,0,"[54.6783189, -5.9125666]"
,"[8.825985, 0.35412905, -4.3176503]",../p06_2013-12-03/2013-12-03_11.36.06.jpg,ZTE-BLADE,[],,24.24286441,,2002:12:08 12:00:00,"['#c3b9be', '#181411', '#2b221e', '#d7c5cc', '#b0aaaf']",[],,11:36:06,[],03/12/2013,ZTE,0,"[54.669668, -5.9092923]"
,"[9.534244, 0.89894295, -2.5197644]",../p06_2013-12-03/2013-12-03_11.55.06.jpg,ZTE-BLADE,[],,96.84528566,,2002:12:08 12:00:00,"['#8a8c96', '#65473a', '#fdfefe', '#70747a', '#151016']",[],,11:55:06,[],03/12/2013,ZTE,0,"[54.6783189, -5.9125666]"
,"[9.534244, -1.0760075, -3.050958]",../p06_2013-12-03/2013-12-03_11.28.06.jpg,ZTE-BLADE,[],,18.7641594,,2002:12:08 12:00:00,"['#787271', '#5c5350', '#9097a7', '#c7dbef', '#38302e']",['person'],,11:28:06,[],03/12/2013,ZTE,0,"[54.688348600000005, -5.88102577]"
,"[9.180115, 3.9499009, 1.7978859]",../p06_2013-12-03/2013-12-03_11.21.36.jpg,ZTE-BLADE,[],,49.16999027,,2002:12:08 12:00:00,"['#a7a8b3', '#52393d', '#171217', '#846545', '#948579']","['bottle', 'keyboard']",,11:21:36,[],03/12/2013,ZTE,0,"[54.6706105, -5.9286735]"
,"[9.357179, 3.5957718, 1.9749504]",../p06_2013-12-03/2013-12-03_09.56.36.jpg,ZTE-BLADE,[],,25.54907278,,2002:12:08 12:00:00,"['#cfb19f', '#795343', '#341718', '#aecce5', '#b07b5a']","['person', 'laptop']",,09:56:36,[],03/12/2013,ZTE,0,"[54.6706105, -5.9286735]"
,"[9.357179, 2.6968288, -3.050958]",../p06_2013-12-03/2013-12-03_12.19.07.jpg,ZTE-BLADE,[],,35.3965777,,2002:12:08 12:00:00,"['#726c72', '#1f1a1a', '#fdfbf8', '#c0b9b6', '#4a4344']",[],,12:19:07,[],03/12/2013,ZTE,0,"[54.6783189, -5.9125666]"
,"[8.281172, 1.9749504, -5.039529]",../p06_2013-12-03/2013-12-03_11.00.06.jpg,ZTE-BLADE,[],,6.605648994,,2002:12:08 12:00:00,"['#797377', '#b3adaf', '#605558', '#958f8f', '#393235']",[],,11:00:06,[],03/12/2013,ZTE,0,"[54.6706105, -5.9286735]"
,"[9.00305, -0.7082581, -1.4301366]",../p06_2013-12-03/2013-12-03_12.26.36.jpg,ZTE-BLADE,[],,34.96548774,,2002:12:08 12:00:00,"['#917e87', '#5a696d', '#1c1c22', '#e8e4e9', '#493d45']",['person'],,12:26:36,[],03/12/2013,ZTE,0,"[54.687465114285715, -5.8829401428571435]"
,"[9.180115, 5.039529, 1.4301366]",../p06_2013-12-03/2013-12-03_11.17.36.jpg,ZTE-BLADE,[],,56.8070916,,2002:12:08 12:00:00,"['#e3d8d5', '#372427', '#70514b', '#9a8074', '#ceb09a']",['keyboard'],,11:17:36,[],03/12/2013,ZTE,0,"[54.6706105, -5.9286735]"
,"[9.357179, 3.4187074, 2.152015]",../p06_2013-12-03/2013-12-03_09.48.36.jpg,ZTE-BLADE,[],,7.256389401,,2002:12:08 12:00:00,"['#dfbaa4', '#6b422c', '#be8f6b', '#a5c9e8', '#957057']",[],,09:48:36,[],03/12/2013,ZTE,0,"[54.6706105, -5.9286735]"
,"[9.534244, 0.7082581, -2.8738933]",../p06_2013-12-03/2013-12-03_09.41.06.jpg,ZTE-BLADE,[],,29.62220817,,2002:12:08 12:00:00,"['#ada9a7', '#948e8d', '#60575e', '#767279', '#35242e']",['bottle'],2 ESS = “4 D) == j P& QS seul eens) ae,09:41:06,[],03/12/2013,ZTE,0,"[54.688293, -5.880980550000001]"
