Sex,XYZ,Img_Path,Model,Img_Prediction,Age,Blur,Emotion,Device_Timestamp,Colours,Objects,Text,Time,Face_Recog,Date,Device_Make,Num_Faces,GPS
,"[9.357179, -0.89894295, 3.7728362]",../p04_2013-12-02/2013-12-02_12.07.49.jpg,ZTE-BLADE,[],,7.566938924,,2002:12:08 12:00:00,"['#626264', '#282c33', '#070a0e', '#0f1015', '#6c727a']",[],,12:07:49,[],02/12/2013,ZTE,0,"[54.6783053, -5.9125879]"
,"[9.534244, -0.53119355, 3.4187074]",../p04_2013-12-02/2013-12-02_11.36.49.jpg,ZTE-BLADE,[],,5.646377144,,2002:12:08 12:00:00,"['#0c0b0e', '#020307', '#1d1f24', '#3d3a3d', '#101014']",[],"fi a F ¥ ‘ A f i uae % bi ok Reap fe5 S | s eg hy 4 , _ +: ly Fi é 5 ; : pr",11:36:49,[],02/12/2013,ZTE,0,"[54.688396149999996, -5.88103406]"
,"[9.534244, -0.17706452, 3.2416427]",../p04_2013-12-02/2013-12-02_10.12.17.jpg,ZTE-BLADE,[],,4.555918586,,2002:12:08 12:00:00,"['#7a767b', '#241f24', '#dacbcb', '#585357', '#a4999e']",[],,10:12:17,[],02/12/2013,ZTE,0,"[54.68837248, -5.881019810000001]"
['Male'],"[9.534244, 0.89894295, -2.8738933]",../p04_2013-12-02/2013-12-02_12.31.48.jpg,ZTE-BLADE,[],['8-12'],12.47171018,['Angry'],2002:12:08 12:00:00,"['#535255', '#352f32', '#1f1d23', '#b3d4e5', '#0c0d13']",['person'],,12:31:48,"[array([-1.32408902e-01,  8.88280049e-02,  2.63881944e-02, -6.31443337e-02,
       -1.67740136e-01, -6.67619612e-03,  2.07936633e-02, -1.19642824e-01,
        1.64940447e-01, -5.59558272e-02,  1.53768718e-01, -1.14207610e-01,
       -2.91552514e-01,  5.31014130e-02, -2.51980275e-02,  2.13928431e-01,
       -2.30759203e-01, -1.72734544e-01, -8.22475255e-02, -8.15448761e-02,
        3.49685922e-02,  4.61348630e-02, -2.62823701e-03,  1.54536813e-01,
       -1.04408801e-01, -3.11616689e-01, -8.17561597e-02, -1.44694462e-01,
        5.87994456e-02, -5.91599308e-02, -1.06066717e-02,  4.79198992e-02,
       -1.03099644e-01, -1.05099566e-03,  7.55623877e-02, -2.20866259e-02,
       -7.27345273e-02, -7.17265010e-02,  1.90600976e-01,  2.28704568e-02,
       -2.41414994e-01, -6.47684783e-02,  8.78003240e-02,  2.22755939e-01,
        1.61458969e-01,  6.56606704e-02, -6.58054836e-04, -1.05819799e-01,
        5.21863438e-02, -3.07373136e-01, -2.93456502e-02,  2.01653630e-01,
        3.25682275e-02,  1.02033153e-01,  8.40381682e-02, -1.19763307e-01,
        2.62416899e-04,  1.49141595e-01, -2.07510248e-01,  1.29736274e-01,
        2.91690603e-02, -1.55090436e-01, -9.37869400e-03, -9.53160152e-02,
        1.83859527e-01,  8.84593427e-02, -1.37068734e-01, -1.25344053e-01,
        8.29697996e-02, -2.11967632e-01, -1.67213917e-01,  1.12322487e-01,
       -5.84744811e-02, -2.19193295e-01, -2.71808058e-01, -5.80687225e-02,
        4.51596707e-01,  1.73789054e-01, -1.82685986e-01, -2.81704776e-03,
       -2.63242088e-02, -7.14264363e-02,  8.92286450e-02,  1.38830721e-01,
       -5.79511151e-02, -8.96511525e-02, -9.25676525e-02, -3.48791033e-02,
        1.85490191e-01, -9.19888765e-02,  3.80238928e-02,  2.60102987e-01,
       -2.59480104e-02,  3.50258462e-02, -2.71822549e-02,  1.49199173e-01,
       -1.24753818e-01, -3.43431085e-02, -4.51135784e-02, -1.22867525e-01,
        3.83121967e-02, -1.14988154e-02,  1.27742290e-02,  4.27384451e-02,
       -1.80850074e-01,  1.40195683e-01, -2.22963747e-02, -6.29710257e-02,
       -5.96038662e-02, -1.31750107e-03, -3.13233584e-02, -3.21364589e-03,
        1.73637658e-01, -2.53397703e-01,  1.83267176e-01,  2.52728343e-01,
       -5.20391986e-02,  1.16756938e-01, -1.00701284e-02,  2.44217403e-02,
       -4.76285815e-02, -8.66520852e-02, -8.74391645e-02, -1.02714457e-01,
        9.97292176e-02, -4.01179567e-02, -2.04900000e-03, -4.32849675e-02])]",02/12/2013,ZTE,1,"[54.6783053, -5.9125879]"
,"[9.534244, -0.17706452, 3.4187074]",../p04_2013-12-02/2013-12-02_11.44.18.jpg,ZTE-BLADE,[],,13.06491397,,2002:12:08 12:00:00,"['#bcd7ed', '#09080e', '#79777b', '#161216', '#353742']",[],,11:44:18,[],02/12/2013,ZTE,0,"[54.6706544, -5.9286238]"
,"[9.357179, -0.35412905, 3.7728362]",../p04_2013-12-02/2013-12-02_11.59.49.jpg,ZTE-BLADE,[],,7.222542315,,2002:12:08 12:00:00,"['#070a0c', '#6f7780', '#0f1013', '#292d31', '#676768']",[],,11:59:49,[],02/12/2013,ZTE,0,"[54.6783053, -5.9125879]"
,"[9.724928, -0.35412905, -1.9749504]",../p04_2013-12-02/2013-12-02_12.40.48.jpg,ZTE-BLADE,[],,11.60506437,,2002:12:08 12:00:00,"['#3f3b43', '#231e23', '#828592', '#aeb5c1', '#666066']",[],,12:40:48,[],02/12/2013,ZTE,0,"[54.68795654, -5.88288574]"
,"[9.724928, -0.17706452, 1.7978859]",../p04_2013-12-02/2013-12-02_11.39.18.jpg,ZTE-BLADE,[],,14.40747501,,2002:12:08 12:00:00,"['#979699', '#abb5c7', '#100e11', '#473940', '#7a7678']",['person'],,11:39:18,[],02/12/2013,ZTE,0,"[54.6783053, -5.9125879]"
,"[9.534244, -0.53119355, -2.5197644]",../p04_2013-12-02/2013-12-02_12.16.18.jpg,ZTE-BLADE,[],,6.061522696,,2002:12:08 12:00:00,"['#8e99ac', '#493a3e', '#16161d', '#61585c', '#757681']",['person'],,12:16:18,[],02/12/2013,ZTE,0,"[54.6783053, -5.9125879]"
['Male'],"[9.534244, 0.89894295, -2.3290794]",../p04_2013-12-02/2013-12-02_12.23.48.jpg,ZTE-BLADE,[],['4-6'],52.23198221,['Surprise'],2002:12:08 12:00:00,"['#624032', '#786c6b', '#908992', '#c2c4d4', '#23191c']",['bottle'],Ree. aL Dit tb beaks Tae edpeeebaeey eer rT Loa ie wrrre TS i COS So ae Se halal ee eeerrr r os s) aTrett eseee eens ne a eae fea ee? Dhaka meal eh tee nna,12:23:48,"[array([-0.12180115,  0.27932471,  0.02319956, -0.08012807, -0.15016334,
        0.03698014, -0.07840022, -0.09866   ,  0.14469315, -0.02265431,
        0.23915173, -0.03460698, -0.22683877, -0.03535476, -0.01023334,
        0.16657495, -0.1548883 , -0.08553597, -0.15168026, -0.08311579,
        0.01878227,  0.05811176, -0.07304867,  0.03013176, -0.19981551,
       -0.32306099, -0.04973198, -0.08074634,  0.06389608, -0.10939382,
        0.01348178, -0.02038371, -0.1347899 , -0.07870023,  0.05901464,
        0.02462689, -0.0632952 , -0.05392123,  0.14879487,  0.04719268,
       -0.15230927,  0.10354262,  0.07705224,  0.30618602,  0.20813718,
        0.02776965,  0.10016569, -0.13399164,  0.11519808, -0.23251034,
        0.03808858,  0.17505498,  0.13847461,  0.08447632,  0.11468981,
       -0.09421452, -0.00933428,  0.21945877, -0.23383717,  0.11198275,
        0.14409658,  0.00456413, -0.05863763, -0.06877694,  0.18508735,
        0.11687133, -0.16778857, -0.08700381,  0.09435916, -0.14251325,
       -0.07444147,  0.00116248, -0.06002332, -0.22970587, -0.30284536,
        0.1001932 ,  0.33573544,  0.25249943, -0.26055917, -0.05375169,
       -0.03822177, -0.00197189,  0.08676879,  0.04862148, -0.12284293,
       -0.13260695, -0.02514783,  0.02358267,  0.2314554 ,  0.0108272 ,
        0.07507257,  0.31857684,  0.06353839, -0.06365426, -0.05935426,
        0.07038248, -0.1923845 , -0.0695724 , -0.02810423, -0.04009271,
        0.03957075, -0.08552174,  0.04793758,  0.13946396, -0.23501521,
        0.19405317, -0.02398454,  0.00864675,  0.00061254,  0.01963919,
       -0.02847596, -0.04559416,  0.19813058, -0.1882008 ,  0.17320748,
        0.21008357, -0.02359807,  0.08603548,  0.13549402,  0.03413082,
        0.03025817, -0.00736114, -0.08185781, -0.10841478,  0.02584951,
       -0.11020193,  0.01950043, -0.01322202])]",02/12/2013,ZTE,1,"[54.688359309999996, -5.881045640000001]"
,"[9.724928, 0.17706452, 3.4187074]",../p04_2013-12-02/2013-12-02_11.33.50.jpg,ZTE-BLADE,[],,7.807467952,,2002:12:08 12:00:00,"['#6a6e75', '#1b1920', '#393d47', '#7489a3', '#06060c']",[],,11:33:50,[],02/12/2013,ZTE,0,"[54.688396149999996, -5.88103406]"
,"[9.901993, 0.35412905, 1.9749504]",../p04_2013-12-02/2013-12-02_11.12.49.jpg,ZTE-BLADE,[],,39.26604905,,2002:12:08 12:00:00,"['#4f3c35', '#c0eefc', '#14141b', '#837271', '#b19b91']",[],,11:12:49,[],02/12/2013,ZTE,0,"[54.6883035, -5.8810163]"
,"[9.724928, -1.0760075, 3.7728362]",../p04_2013-12-02/2013-12-02_11.54.20.jpg,ZTE-BLADE,[],,6.148740976,,2002:12:08 12:00:00,"['#0e0e18', '#2b2c38', '#6f7b8f', '#060711', '#696b73']",[],,11:54:20,[],02/12/2013,ZTE,0,"[54.6706544, -5.9286238]"
,"[9.357179, -0.17706452, 3.5957718]",../p04_2013-12-02/2013-12-02_11.47.48.jpg,ZTE-BLADE,[],,6.491570251,,2002:12:08 12:00:00,"['#07070f', '#2d2d37', '#6a6b72', '#141218', '#6e778a']",[],of,11:47:48,[],02/12/2013,ZTE,0,"[54.6956088, -5.8627231]"
,"[8.825985, 0.89894295, -4.4947147]",../p04_2013-12-02/2013-12-02_12.43.18.jpg,ZTE-BLADE,[],,21.85855463,,2002:12:08 12:00:00,"['#2d2c30', '#e1e4ef', '#a29da7', '#60595b', '#81797e']",['person'],,12:43:18,[],02/12/2013,ZTE,0,"[54.68795654, -5.88288574]"
,"[9.724928, 1.4301366, -1.7978859]",../p04_2013-12-02/2013-12-02_12.20.18.jpg,ZTE-BLADE,[],,26.93053049,,2002:12:08 12:00:00,"['#6d4a35', '#251c1e', '#82726b', '#d0d2de', '#9e9295']",[],,12:20:18,[],02/12/2013,ZTE,0,"[54.6706544, -5.9286238]"
,"[9.534244, -0.35412905, 3.2416427]",../p04_2013-12-02/2013-12-02_11.24.48.jpg,ZTE-BLADE,[],,8.105762047,,2002:12:08 12:00:00,"['#779ac9', '#6e7881', '#080b12', '#2a313c', '#afdcfa']",[],,11:24:48,[],02/12/2013,ZTE,0,"[54.688396149999996, -5.88103406]"
,"[9.534244, -1.6208214, 3.2416427]",../p04_2013-12-02/2013-12-02_11.11.18.jpg,ZTE-BLADE,[],,9.993289838,,2002:12:08 12:00:00,"['#0a0e12', '#b1cdea', '#737f88', '#3f444c', '#212529']",[],,11:11:18,[],02/12/2013,ZTE,0,"[54.6883035, -5.8810163]"
,"[9.534244, -0.89894295, 3.4187074]",../p04_2013-12-02/2013-12-02_11.28.48.jpg,ZTE-BLADE,[],,8.184122021,,2002:12:08 12:00:00,"['#262b34', '#9dbbd7', '#090c13', '#6a7076', '#6f7d8c']",[],,11:28:48,[],02/12/2013,ZTE,0,"[54.688396149999996, -5.88103406]"
,"[9.534244, -0.35412905, 3.5957718]",../p04_2013-12-02/2013-12-02_12.04.19.jpg,ZTE-BLADE,[],,6.447028024,,2002:12:08 12:00:00,"['#656468', '#2c2d35', '#08090e', '#121116', '#6f7784']",[],,12:04:19,[],02/12/2013,ZTE,0,"[54.6783053, -5.9125879]"
,"[9.357179, -0.53119355, 3.5957718]",../p04_2013-12-02/2013-12-02_11.55.48.jpg,ZTE-BLADE,[],,6.702712162,,2002:12:08 12:00:00,"['#08070b', '#6b6b6f', '#100d10', '#2f2f33', '#171519']",[],,11:55:48,[],02/12/2013,ZTE,0,"[54.6706544, -5.9286238]"
,"[9.180115, -3.4187074, 2.8738933]",../p04_2013-12-02/2013-12-02_10.24.17.jpg,ZTE-BLADE,[],,3.095720647,,2002:12:08 12:00:00,"['#483e3f', '#010101', '#2d231f', '#130f0f', '#6e686c']",[],,10:24:17,[],02/12/2013,ZTE,0,"[54.6884938, -5.8977417]"
,"[9.724928, -0.17706452, 3.050958]",../p04_2013-12-02/2013-12-02_11.25.20.jpg,ZTE-BLADE,[],,8.200972257,,2002:12:08 12:00:00,"['#0f0e14', '#879dc9', '#75777b', '#2c2e38', '#bcdbf8']",[],,11:25:20,[],02/12/2013,ZTE,0,"[54.688396149999996, -5.88103406]"
,"[9.357179, 0.53119355, 3.4187074]",../p04_2013-12-02/2013-12-02_11.03.18.jpg,ZTE-BLADE,[],,6.732872391,,2002:12:08 12:00:00,"['#73809d', '#676567', '#272935', '#070912', '#6c6f79']",[],,11:03:18,[],02/12/2013,ZTE,0,"[54.6883035, -5.8810163]"
,"[9.534244, -0.17706452, 3.4187074]",../p04_2013-12-02/2013-12-02_11.58.47.jpg,ZTE-BLADE,[],,7.025206464,,2002:12:08 12:00:00,"['#6e7781', '#708197', '#0a0d14', '#252a33', '#67696d']",[],"F ; , 1 _",11:58:47,[],02/12/2013,ZTE,0,"[54.6783053, -5.9125879]"
,"[9.357179, -1.9749504, 3.4187074]",../p04_2013-12-02/2013-12-02_10.02.48.jpg,ZTE-BLADE,[],,8.821820279,,2002:12:08 12:00:00,"['#bcd4f0', '#77777c', '#110e13', '#93a5ca', '#2b252a']",[],,10:02:48,[],02/12/2013,ZTE,0,"[54.68837774, -5.88096642]"
,"[9.534244, -1.7978859, 3.7728362]",../p04_2013-12-02/2013-12-02_10.37.18.jpg,ZTE-BLADE,[],,12.68247541,,2002:12:08 12:00:00,"['#939096', '#eef6fb', '#cfc3c5', '#68605f', '#1f1e20']",[],,10:37:18,[],02/12/2013,ZTE,0,"[54.68786733, -5.88470769]"
,"[9.534244, 0.53119355, -1.9749504]",../p04_2013-12-02/2013-12-02_12.26.22.jpg,ZTE-BLADE,[],,23.8604326,,2002:12:08 12:00:00,"['#4d3736', '#b4afbe', '#8f868e', '#1e1214', '#756764']",[],,12:26:22,[],02/12/2013,ZTE,0,"[54.688359309999996, -5.881045640000001]"
,"[9.534244, -1.253072, 2.3290794]",../p04_2013-12-02/2013-12-02_10.01.19.jpg,ZTE-BLADE,[],,50.52659065,,2002:12:08 12:00:00,"['#bad6ed', '#323455', '#9fa1a7', '#1b171e', '#696974']","['cup', 'keyboard', 'tv', 'laptop', 'person']",,10:01:19,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.901993, 0.17706452, 3.4187074]",../p04_2013-12-02/2013-12-02_10.54.18.jpg,ZTE-BLADE,[],,11.05042754,,2002:12:08 12:00:00,"['#d6d4e3', '#847c91', '#151419', '#08070b', '#4b454b']",[],,10:54:18,[],02/12/2013,ZTE,0,"[54.6899394, -5.8975254]"
,"[9.534244, -0.53119355, 3.5957718]",../p04_2013-12-02/2013-12-02_10.29.18.jpg,ZTE-BLADE,[],,15.16875402,,2002:12:08 12:00:00,"['#bbb5b9', '#8e8689', '#17161b', '#f4eff0', '#504f54']",[],,10:29:18,[],02/12/2013,ZTE,0,"[54.6899394, -5.8975254]"
,"[8.281172, 0.89894295, 1.6208214]",../p04_2013-12-02/2013-12-02_10.03.20.jpg,ZTE-BLADE,[],,0.021893501,,2002:12:08 12:00:00,"['#fefefe', '#e0f5fd']",[],ayay,10:03:20,[],02/12/2013,ZTE,0,"[54.68837774, -5.88096642]"
,"[9.901993, 1.0760075, 3.050958]",../p04_2013-12-02/2013-12-02_10.10.48.jpg,ZTE-BLADE,[],,8.741945237,,2002:12:08 12:00:00,"['#060406', '#65534c', '#b6a6a8', '#f8f5f7', '#181111']",[],,10:10:48,[],02/12/2013,ZTE,0,"[54.68837248, -5.881019810000001]"
,"[9.534244, 1.253072, 2.5197644]",../p04_2013-12-02/2013-12-02_10.25.18.jpg,ZTE-BLADE,[],,14.14638155,,2002:12:08 12:00:00,"['#4d383b', '#a89697', '#ebdee2', '#0e0c11', '#7a6b6f']",[],,10:25:18,[],02/12/2013,ZTE,0,"[54.6899394, -5.8975254]"
['Female'],"[9.180115, -1.7978859, 3.5957718]",../p04_2013-12-02/2013-12-02_10.35.20.jpg,ZTE-BLADE,[],['48-53'],9.767182969,['Surprise'],2002:12:08 12:00:00,"['#101013', '#e9e6e9', '#918889', '#3b3234', '#6d6262']",[],,10:35:20,"[array([-0.07102177,  0.07700931,  0.06310306, -0.04717182, -0.10096687,
       -0.01471308, -0.07886984, -0.02788263,  0.09476273, -0.08467196,
        0.16504145, -0.03083486, -0.26606014,  0.01641119, -0.04360375,
        0.116543  , -0.10975319, -0.13185453, -0.20101461, -0.18111238,
       -0.04412652,  0.06918389, -0.07007977, -0.03126473, -0.16009064,
       -0.19807094, -0.01644604, -0.07619359,  0.07520192, -0.13675268,
        0.05944117,  0.0763516 , -0.15518925,  0.00490237,  0.00571354,
        0.04157475,  0.00321164, -0.07535861,  0.16771781,  0.00729739,
       -0.13469045, -0.03512914,  0.05302067,  0.29099703,  0.15862624,
        0.03165981,  0.02810836, -0.069808  ,  0.11325905, -0.31466505,
        0.00832451,  0.13605633,  0.03740682,  0.1350408 ,  0.07499997,
       -0.22592485,  0.07204923,  0.10010651, -0.1515113 ,  0.11723147,
        0.04575362, -0.08942939, -0.11007489, -0.10759918,  0.23168018,
        0.0407949 , -0.11794483, -0.14523388,  0.16462488, -0.16274297,
       -0.03255815,  0.1578458 , -0.05948769, -0.13542844, -0.24963242,
        0.06229196,  0.36576831,  0.17131366, -0.17918675,  0.02857164,
       -0.02905805, -0.0315803 ,  0.05697232,  0.04938168, -0.08399852,
       -0.03381924, -0.05910258,  0.04702267,  0.24664415, -0.03557177,
        0.00944921,  0.20718047,  0.04048736, -0.04184446, -0.02202241,
        0.0595829 , -0.10701642, -0.03042748, -0.03083582,  0.00721098,
        0.16756266, -0.12076966,  0.01038508,  0.07870966, -0.12696506,
        0.20217961, -0.0308508 ,  0.00466961,  0.0212584 , -0.00174999,
       -0.02927243, -0.01588667,  0.24185674, -0.25474668,  0.184122  ,
        0.21159337,  0.02952939,  0.10473968,  0.048958  ,  0.12445912,
       -0.02341432,  0.02033135, -0.14497148, -0.12761055, -0.01329552,
       -0.0796428 , -0.03933146,  0.04896666])]",02/12/2013,ZTE,1,"[54.68793636, -5.88473772]"
,"[9.357179, -1.4301366, 3.5957718]",../p04_2013-12-02/2013-12-02_10.26.48.jpg,ZTE-BLADE,[],,6.635440067,,2002:12:08 12:00:00,"['#16151a', '#7f7573', '#434045', '#c3bdc3', '#9d9599']",[],,10:26:48,[],02/12/2013,ZTE,0,"[54.6884938, -5.8977417]"
,"[9.534244, -0.7082581, 3.4187074]",../p04_2013-12-02/2013-12-02_11.49.17.jpg,ZTE-BLADE,[],,6.523992533,,2002:12:08 12:00:00,"['#717c8d', '#6d7077', '#141218', '#07080f', '#615d5e']",[],,11:49:17,[],02/12/2013,ZTE,0,"[54.6706544, -5.9286238]"
,"[9.724928, -0.17706452, -1.253072]",../p04_2013-12-02/2013-12-02_10.46.19.jpg,ZTE-BLADE,[],,43.34004987,,2002:12:08 12:00:00,"['#665e61', '#e2e0ee', '#898387', '#53423e', '#291c1d']","['person', 'person', 'person']",,10:46:19,[],02/12/2013,ZTE,0,"[54.68786733, -5.88470769]"
,"[9.00305, -2.3290794, 3.9499009]",../p04_2013-12-02/2013-12-02_10.13.18.jpg,ZTE-BLADE,[],,5.442773124,,2002:12:08 12:00:00,"['#030308', '#09080d', '#161216', '#2a292f', '#120e10']",[],,10:13:18,[],02/12/2013,ZTE,0,"[54.68837248, -5.881019810000001]"
,"[11.155065, 0.7082581, 3.4187074]",../p04_2013-12-02/2013-12-02_10.52.50.jpg,ZTE-BLADE,[],,5.95204001,,2002:12:08 12:00:00,"['#998274', '#63605d', '#fefdf5', '#3f3736', '#e4c1a5']",[],,10:52:50,[],02/12/2013,ZTE,0,"[54.68786733, -5.88470769]"
,"[9.724928, -0.17706452, 3.5957718]",../p04_2013-12-02/2013-12-02_11.57.17.jpg,ZTE-BLADE,[],,6.767481801,,2002:12:08 12:00:00,"['#6f7480', '#080711', '#676568', '#1f1e29', '#373641']",[],,11:57:17,[],02/12/2013,ZTE,0,"[54.6706544, -5.9286238]"
['Female'],"[9.534244, 1.0760075, -1.0760075]",../p04_2013-12-02/2013-12-02_10.45.48.jpg,ZTE-BLADE,[],['8-12'],21.6453761,['Fear'],2002:12:08 12:00:00,"['#2e2126', '#e1e1ee', '#8e888d', '#6e666a', '#5b4b49']",['person'],,10:45:48,"[array([-0.10424814,  0.08081482,  0.05382641, -0.02469002, -0.13350274,
        0.01197877,  0.02175067, -0.15475422,  0.18162456, -0.10866734,
        0.13322315, -0.09255864, -0.33434007,  0.1253024 , -0.10323246,
        0.21612875, -0.18169242, -0.20639689, -0.18195768, -0.07264447,
       -0.01581308,  0.07538478,  0.04605651,  0.12677528, -0.20247848,
       -0.27017063, -0.08357346, -0.15738536, -0.04822379, -0.03877234,
       -0.01001091,  0.04697411, -0.04647594,  0.05928453,  0.11847968,
        0.04948783,  0.00736495, -0.14907901,  0.25968835,  0.02573982,
       -0.26118642, -0.03670467,  0.08828156,  0.28422976,  0.24053185,
       -0.0627121 ,  0.02520387, -0.11060934,  0.15846047, -0.30626073,
        0.00133665,  0.17795499,  0.0873052 ,  0.12822407,  0.1074296 ,
       -0.17039829,  0.00973329,  0.24202813, -0.15468897,  0.02949211,
        0.07351583, -0.09301652,  0.00674765, -0.11999805,  0.16444738,
        0.07579566, -0.20182163, -0.12525877,  0.15289803, -0.19888006,
       -0.06647816,  0.07216094, -0.1682332 , -0.21417591, -0.2213759 ,
       -0.05012406,  0.39727098,  0.19105753, -0.1942604 , -0.00439387,
       -0.08248038,  0.03133839, -0.0235093 ,  0.10594218, -0.01106422,
       -0.0676473 , -0.08591016, -0.04147308,  0.230138  , -0.08004886,
        0.04186672,  0.26618007, -0.02357238, -0.10150564,  0.00312811,
        0.09450287, -0.16934982, -0.0220441 , -0.07617456, -0.00188306,
       -0.06384849, -0.04321368,  0.01814413,  0.02643444, -0.22922312,
        0.16465868, -0.06199159, -0.0334685 , -0.05103923, -0.05062925,
       -0.06065423,  0.02801899,  0.25618553, -0.28967226,  0.12857869,
        0.19087854, -0.02306309,  0.14590155, -0.01422296,  0.07674517,
       -0.04457759,  0.00918155, -0.14441025, -0.11822905,  0.07053881,
       -0.05800777, -0.02223264, -0.00060132])]",02/12/2013,ZTE,1,"[54.68786733, -5.88470769]"
,"[7.1915436, -0.89894295, 3.2416427]",../p04_2013-12-02/2013-12-02_10.58.19.jpg,ZTE-BLADE,[],,9.739843895,,2002:12:08 12:00:00,"['#777275', '#3c3432', '#f9eee3', '#555259', '#a2928a']",[],,10:58:19,[],02/12/2013,ZTE,0,"[54.687579400000004, -5.883055355555556]"
,"[9.534244, 0.35412905, 3.5957718]",../p04_2013-12-02/2013-12-02_10.34.48.jpg,ZTE-BLADE,[],,11.10030795,,2002:12:08 12:00:00,"['#9a959a', '#82746d', '#c4bfcc', '#443f41', '#141317']",[],,10:34:48,[],02/12/2013,ZTE,0,"[54.68846434, -5.88706989]"
"['Male', 'Female']","[9.724928, -0.7082581, -2.3290794]",../p04_2013-12-02/2013-12-02_10.49.48.jpg,ZTE-BLADE,[],"['4-6', '4-6']",43.02657921,"['Fear', 'Fear']",2002:12:08 12:00:00,"['#959095', '#edecf5', '#6e6568', '#2e2121', '#594b49']",['bottle'],,10:49:48,"[array([-0.05776551,  0.07599491,  0.06484073, -0.09215524, -0.13915306,
        0.01633767, -0.0012969 , -0.10990903,  0.1741159 , -0.09901145,
        0.16631046, -0.14233479, -0.31199825,  0.15098041, -0.11095513,
        0.12259896, -0.19573611, -0.18548122, -0.09965796, -0.05926495,
        0.10205054,  0.07674966, -0.02785058,  0.08097422, -0.16028136,
       -0.26790488, -0.02972623, -0.09183685, -0.03507093, -0.09177293,
        0.05695867,  0.07168195, -0.12713835,  0.09971359,  0.03530161,
        0.03315206, -0.03375065, -0.10675947,  0.23502879, -0.01628316,
       -0.24743748, -0.0627578 ,  0.08056618,  0.20483516,  0.1464839 ,
        0.01784209, -0.03849158, -0.09924716,  0.11180212, -0.29881293,
       -0.07341552,  0.24649107,  0.07082532,  0.13619542,  0.10325483,
       -0.17897364,  0.01438194,  0.12171552, -0.16679746,  0.03834913,
        0.01024799, -0.11390433,  0.04715153, -0.19471382,  0.21783412,
        0.02617226, -0.15748703, -0.14435187,  0.1179447 , -0.1874342 ,
       -0.16126366,  0.16342385, -0.10712732, -0.1982424 , -0.24250954,
       -0.09681077,  0.31193703,  0.15402713, -0.15793249,  0.04080283,
       -0.0722295 , -0.01340385, -0.01181659,  0.06085441, -0.01751386,
        0.03027512, -0.09695095, -0.02446797,  0.23599111, -0.10716068,
       -0.00874912,  0.24592867, -0.05025705, -0.00156838, -0.04482717,
        0.0734162 , -0.1214555 ,  0.00588249, -0.05944782, -0.00162651,
       -0.00515303, -0.02167639, -0.00165548,  0.07570814, -0.20695859,
        0.13475445, -0.07630628, -0.0334871 , -0.08999986, -0.01733943,
       -0.07279613,  0.03262381,  0.21574877, -0.37658596,  0.17959842,
        0.17794354, -0.01968901,  0.11215978, -0.02073677,  0.03527223,
       -0.06991862, -0.0328855 , -0.16708584, -0.13608405,  0.0542306 ,
       -0.0198148 , -0.01586832,  0.01278724]), array([-0.03198957,  0.03658522,  0.13024415, -0.08702767, -0.14758506,
       -0.05779874, -0.01282177, -0.10220735,  0.12646726, -0.14504087,
        0.17255884, -0.07961652, -0.15563734,  0.12163261, -0.04776828,
        0.15204374, -0.11421199, -0.09859125, -0.1098029 , -0.10236257,
       -0.03644156,  0.15386346,  0.02060992,  0.0859759 , -0.09377266,
       -0.23162608, -0.06634463, -0.00186277,  0.08824648, -0.04711422,
       -0.02894523,  0.14593759, -0.17390755,  0.04381916,  0.04439264,
        0.08522481, -0.06999691, -0.08770082,  0.18178147,  0.00128016,
       -0.22009334,  0.02705319,  0.07165526,  0.28449279,  0.22344114,
       -0.01475134,  0.00964032, -0.08313239,  0.0593002 , -0.31404921,
        0.0192639 ,  0.12841803,  0.01754751,  0.06668588,  0.00826045,
       -0.16770718, -0.02806342,  0.15098873, -0.11764285,  0.07080334,
        0.09870216, -0.10091196,  0.01123958, -0.12509021,  0.20837736,
        0.07506752, -0.14087549, -0.11044592,  0.11128858, -0.2122121 ,
       -0.06478401,  0.08687146, -0.11543211, -0.15628697, -0.26232025,
        0.03598877,  0.4284215 ,  0.17308703, -0.09888722,  0.0705711 ,
       -0.04365544,  0.03678804,  0.05593719,  0.08421192, -0.06886469,
       -0.04182534, -0.054856  ,  0.08761014,  0.23958051, -0.07731618,
       -0.00796267,  0.20652685,  0.00679417, -0.01109376, -0.04849781,
        0.05436215, -0.06844628, -0.00173561, -0.13101806,  0.05131342,
       -0.04646517, -0.05648894,  0.03119249,  0.16162512, -0.21682742,
        0.22696842, -0.02934481, -0.06549437,  0.02954152,  0.06421547,
       -0.05594622, -0.04657992,  0.1561437 , -0.24746491,  0.134353  ,
        0.19286713,  0.04583804,  0.17881131,  0.03513537,  0.13192338,
        0.0047406 ,  0.01516682, -0.11778558, -0.06727175,  0.07207474,
       -0.02864923,  0.04090567,  0.0748218 ])]",02/12/2013,ZTE,2,"[54.68786733, -5.88470769]"
,"[9.534244, -0.89894295, 3.050958]",../p04_2013-12-02/2013-12-02_11.13.47.jpg,ZTE-BLADE,[],,7.845522393,,2002:12:08 12:00:00,"['#a9beda', '#282a32', '#0a0c10', '#808ca4', '#676666']",[],,11:13:47,[],02/12/2013,ZTE,0,"[54.6883035, -5.8810163]"
