Sex,XYZ,Img_Path,Model,Img_Prediction,Age,Blur,Emotion,Device_Timestamp,Colours,Objects,Text,Time,Face_Recog,Date,Device_Make,Num_Faces,GPS
['Male'],"[8.635301, -1.6208214, -4.3176503]",../p01_2013-12-02/2013-12-02_12.02.47.jpg,ZTE-BLADE,[],['8-12'],127.9192572,['Happy'],2002:12:08 12:00:00,"['#1d1523', '#6a5753', '#928884', '#c2cadb', '#56403c']",[],,12:02:47,"[array([-0.18192586,  0.22321209,  0.03800123, -0.1256451 , -0.13437481,
        0.04349726, -0.05198736, -0.06086667,  0.22132587, -0.11380518,
        0.18913954,  0.03620236, -0.25762206,  0.02943309, -0.09646877,
        0.12420104, -0.19344759, -0.15762588, -0.08129244, -0.12720697,
        0.04691557,  0.07976425, -0.07748715,  0.07321998, -0.05556196,
       -0.28568947, -0.01497123, -0.0683158 , -0.01703341, -0.10295433,
        0.01114898,  0.06725428, -0.1664668 , -0.05215679, -0.02028289,
        0.11482736, -0.11794229, -0.01534976,  0.20743348, -0.0103173 ,
       -0.14933196, -0.01270257,  0.10905666,  0.29782218,  0.23731431,
        0.00757325, -0.02157614, -0.06872728,  0.16724484, -0.32779545,
        0.0665817 ,  0.24798709,  0.03529484,  0.14700036,  0.11322334,
       -0.20594148, -0.01211489,  0.11151026, -0.10275118,  0.06732075,
        0.07127081, -0.13109487, -0.05245876, -0.08864   ,  0.18806644,
        0.13000736, -0.08363581, -0.18639527,  0.20814885, -0.16540845,
       -0.11959733,  0.13081923, -0.09259617, -0.16412638, -0.20764397,
        0.08895081,  0.36209032,  0.19414607, -0.0640425 ,  0.05374783,
       -0.05343431, -0.08093983,  0.04305418,  0.05940494, -0.06987691,
       -0.04922874, -0.08260774,  0.05685097,  0.21057862,  0.06331185,
       -0.03663705,  0.26059434,  0.03710018,  0.0201394 ,  0.06059511,
        0.11221479, -0.0950745 , -0.01234215, -0.19988896, -0.01175518,
        0.03755893, -0.12373496, -0.0520887 ,  0.10168798, -0.14276201,
        0.14302531, -0.04965995,  0.07675596, -0.08689044, -0.03225648,
       -0.08583499,  0.04219394,  0.20943809, -0.19544077,  0.23325992,
        0.11259799,  0.00938565,  0.14122196,  0.12140875,  0.05147066,
        0.02783828, -0.13613361, -0.19149673, -0.10488408,  0.03551791,
       -0.00792577,  0.0083259 ,  0.07598668])]",02/12/2013,ZTE,1,"[0.0, 0.0]"
,"[8.825985, -2.8738933, -5.3936577]",../p01_2013-12-02/2013-12-02_10.48.45.jpg,ZTE-BLADE,[],,12.0123276,,2002:12:08 12:00:00,"['#f4f3f7', '#555160', '#7b5a3c', '#252022', '#9c949f']",[],,10:48:45,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, -3.7728362, -1.6208214]",../p01_2013-12-02/2013-12-02_10.55.14.jpg,ZTE-BLADE,[],,7.209447118,,2002:12:08 12:00:00,"['#48342c', '#a6715c', '#b5adb4', '#1f1714', '#f9c0a4']",[],,10:55:14,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, 0.35412905, -2.3290794]",../p01_2013-12-02/2013-12-02_10.36.14.jpg,ZTE-BLADE,[],,8.055750366,,2002:12:08 12:00:00,"['#aca09e', '#575155', '#2e2f2b', '#fdfdfd', '#7c7171']",[],,10:36:14,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.458236, -1.9749504, -3.7728362]",../p01_2013-12-02/2013-12-02_09.47.17.jpg,ZTE-BLADE,[],,75.13839705,,2002:12:08 12:00:00,"['#7086b3', '#2d1f29', '#6c584e', '#9c8c84', '#cad5ea']",[],,09:47:17,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, -2.5197644, -1.6208214]",../p01_2013-12-02/2013-12-02_11.21.47.jpg,ZTE-BLADE,[],,139.1208907,,2002:12:08 12:00:00,"['#9d7f7a', '#666168', '#4f3c3a', '#161218', '#aeabb6']",[],,11:21:47,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.00305, -2.6968288, -1.6208214]",../p01_2013-12-02/2013-12-02_12.25.17.jpg,ZTE-BLADE,[],,84.11132864,,2002:12:08 12:00:00,"['#1b1420', '#594544', '#b3b2c1', '#796d6c', '#a18a8b']",['tv'],,12:25:17,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.00305, -0.17706452, -3.4187074]",../p01_2013-12-02/2013-12-02_10.24.14.jpg,ZTE-BLADE,[],,42.38862886,,2002:12:08 12:00:00,"['#77695d', '#aab6c5', '#5b463a', '#988b82', '#1a151b']",[],,10:24:14,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.00305, -0.35412905, -2.8738933]",../p01_2013-12-02/2013-12-02_10.18.48.jpg,ZTE-BLADE,[],,19.1354884,,2002:12:08 12:00:00,"['#5b4342', '#9b8789', '#1a1220', '#b2bad2', '#746a6e']",[],"AE tas See RN eS tl lt Ee Th ER Rae maar es, a Ror teres pen mane geet “my We ead sais Henne A seb 28 Ak 3 8 etic fe etal tiem aoe ee amet Was Ce Cia ity sat : Se pees The burning % Seenberign hind temehmatis tna al Sinaia Be Sind ae well Heda Hae § tet tay yeeSern tein gtseims. LT ie Ny een reece Re wey Oo: LT) me Mae em, tmrirmatprre> weg b pepe: Pt ented xerecemeice cg> flee aes germane Srna min Regrem, tae rene WRG ore ony sites Gat on gee AH Jo NM aan etrem Rest ‘Woy 2 1 Sen see Pee (artaee PlanmeriapG tig, wep noe S epeay asia Ri emp ot SRR ti byemee timed enw dete pf eres,",10:18:48,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
['Male'],"[9.357179, -2.8738933, -1.253072]",../p01_2013-12-02/2013-12-02_10.59.14.jpg,ZTE-BLADE,[],['48-53'],6.875998256,['Happy'],2002:12:08 12:00:00,"['#fbeeda', '#8e91a3', '#d6957b', '#49312b', '#a06851']",['person'],,10:59:14,"[array([-0.07639875, -0.00106346,  0.0914829 , -0.03146511, -0.17322886,
       -0.10457793,  0.03729048, -0.11040896,  0.0874187 , -0.066613  ,
        0.16602209, -0.07322495, -0.2678161 , -0.04123627,  0.00538626,
        0.18670228, -0.14707094, -0.16826181, -0.12795667, -0.04825982,
       -0.01579919,  0.06045685,  0.00967878, -0.0055315 , -0.17047366,
       -0.29437217, -0.09292018, -0.04314215,  0.03467682,  0.00071209,
        0.00219188,  0.16655385, -0.18237084, -0.01146722,  0.12491598,
        0.08592591, -0.07792792, -0.04688403,  0.21678787,  0.02142518,
       -0.26315361, -0.07973315,  0.07575864,  0.19897754,  0.30962569,
       -0.00277196, -0.00264407, -0.07184744,  0.11320787, -0.30005085,
       -0.00142504,  0.15865672,  0.04693053,  0.12438305,  0.03822097,
       -0.13441935,  0.00059705,  0.23246348, -0.26077658, -0.01249471,
       -0.01366389, -0.21261849, -0.02278223, -0.0472993 ,  0.15599591,
        0.03814183, -0.12088869, -0.11589652,  0.21606098, -0.21645463,
       -0.01424633,  0.13220198, -0.10211008, -0.17766277, -0.30597466,
       -0.0611892 ,  0.4057211 ,  0.08669844, -0.13012166,  0.00634928,
       -0.04654552, -0.04818567,  0.06756018,  0.02863295,  0.00497234,
       -0.08926381, -0.08387603,  0.00094815,  0.2599836 , -0.12165904,
        0.0336869 ,  0.23143435, -0.01522358, -0.00570926,  0.01757313,
        0.06189682, -0.02736005, -0.04099526, -0.09415834, -0.04675653,
       -0.03290889, -0.11596829,  0.02312376,  0.0637397 , -0.15876178,
        0.14246486,  0.02739816, -0.00140502, -0.07160924, -0.14974466,
       -0.03868294, -0.01625409,  0.16583851, -0.28658563,  0.23214903,
        0.1929622 , -0.09432364,  0.15363587, -0.0259393 ,  0.02551825,
       -0.06173441, -0.13306999, -0.08726157, -0.06490415,  0.08358407,
       -0.00578526,  0.05239801,  0.0055659 ])]",02/12/2013,ZTE,1,"[0.0, 0.0]"
,"[8.635301, -2.6968288, -3.050958]",../p01_2013-12-02/2013-12-02_11.17.44.jpg,ZTE-BLADE,[],,124.462532,,2002:12:08 12:00:00,"['#e9e5e9', '#695d62', '#423541', '#0f0b10', '#9a93a1']",[],,11:17:44,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[7.913422, -4.671779, -2.6968288]",../p01_2013-12-02/2013-12-02_12.13.14.jpg,ZTE-BLADE,[],,223.7908122,,2002:12:08 12:00:00,"['#4b3d4c', '#b5b6cd', '#19141e', '#676273', '#9b8688']",[],,12:13:14,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.00305, -3.050958, -1.6208214]",../p01_2013-12-02/2013-12-02_12.26.44.jpg,ZTE-BLADE,[],,36.80465076,,2002:12:08 12:00:00,"['#584449', '#b3b2c4', '#7c6e70', '#1d1422', '#a38d92']",[],,12:26:44,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.00305, -1.0760075, -3.2416427]",../p01_2013-12-02/2013-12-02_11.22.14.jpg,ZTE-BLADE,[],,81.13219451,,2002:12:08 12:00:00,"['#a79a98', '#311f26', '#cfd8ea', '#7c7477', '#685149']",['laptop'],,11:22:14,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.825985, -2.3290794, -2.8738933]",../p01_2013-12-02/2013-12-02_11.14.15.jpg,ZTE-BLADE,[],,17.97161782,,2002:12:08 12:00:00,"['#50494c', '#1c191d', '#9d98ac', '#6e676d', '#efedf2']",[],,11:14:15,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.357179, -2.152015, -1.9749504]",../p01_2013-12-02/2013-12-02_11.09.44.jpg,ZTE-BLADE,[],,7.306137654,,2002:12:08 12:00:00,"['#a58e89', '#47464a', '#1a1c1e', '#f3f2f4', '#625e60']",['person'],,11:09:44,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.281172, -1.9749504, -4.671779]",../p01_2013-12-02/2013-12-02_11.41.14.jpg,ZTE-BLADE,[],,63.24074024,,2002:12:08 12:00:00,"['#5e4d47', '#1f1824', '#dadee9', '#9e9696', '#736562']",['laptop'],,11:41:14,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[7.3822284, 0.89894295, -5.938472]",../p01_2013-12-02/2013-12-02_09.56.44.jpg,ZTE-BLADE,[],,40.10829727,,2002:12:08 12:00:00,"['#534443', '#706465', '#eef5fc', '#96929d', '#141219']",[],,09:56:44,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.104107, 0.35412905, -5.3936577]",../p01_2013-12-02/2013-12-02_10.03.46.jpg,ZTE-BLADE,[],,55.26442298,,2002:12:08 12:00:00,"['#171419', '#594946', '#7b7272', '#e4f7fd', '#9fa1af']",[],ence,10:03:46,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[5.761407, -0.17706452, 7.913422]",../p01_2013-12-02/2013-12-02_11.05.44.jpg,ZTE-BLADE,[],,4.9204074,,2002:12:08 12:00:00,"['#1e110f', '#251a1a', '#180d0d', '#2d1f1e', '#261411']",[],,11:05:44,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[7.3822284, -5.2165933, -3.7728362]",../p01_2013-12-02/2013-12-02_11.30.14.jpg,ZTE-BLADE,[],,30.63989171,,2002:12:08 12:00:00,"['#58423b', '#fdfdfd', '#9f9eaa', '#1f171b', '#8b736c']",[],,11:30:14,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[7.913422, -2.6968288, -4.3176503]",../p01_2013-12-02/2013-12-02_09.44.44.jpg,ZTE-BLADE,[],,116.9341329,,2002:12:08 12:00:00,"['#a8a9b2', '#2b1e27', '#dae0f2', '#665046', '#897e7a']",[],,09:44:44,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.825985, -1.9749504, -2.8738933]",../p01_2013-12-02/2013-12-02_11.53.14.jpg,ZTE-BLADE,[],,123.241358,,2002:12:08 12:00:00,"['#b5b9ca', '#1c1418', '#8d746f', '#a5969b', '#5d4743']",['tv'],,11:53:14,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.635301, 0.89894295, -4.4947147]",../p01_2013-12-02/2013-12-02_09.59.15.jpg,ZTE-BLADE,[],,7.314715506,,2002:12:08 12:00:00,"['#7b7173', '#543e32', '#a3959c', '#fcfafa', '#67544c']",[],,09:59:15,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[7.014479, -4.3176503, -5.039529]",../p01_2013-12-02/2013-12-02_11.33.44.jpg,ZTE-BLADE,[],,49.5828395,,2002:12:08 12:00:00,"['#1d1727', '#5c4a44', '#989295', '#d6ddeb', '#6e6261']",[],,11:33:44,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.724928, -0.7082581, -4.671779]",../p01_2013-12-02/2013-12-02_10.00.16.jpg,ZTE-BLADE,[],,17.09181331,,2002:12:08 12:00:00,"['#614e49', '#847a7b', '#f5f9fd', '#afb2c7', '#1a161b']",[],,10:00:16,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[6.2926006, -4.4947147, 6.115536]",../p01_2013-12-02/2013-12-02_10.56.46.jpg,ZTE-BLADE,[],,5.176956856,,2002:12:08 12:00:00,"['#41312f', '#816b66', '#675048', '#959199', '#e3eff8']",[],,10:56:46,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.281172, -1.6208214, -4.4947147]",../p01_2013-12-02/2013-12-02_11.50.44.jpg,ZTE-BLADE,[],,93.64292792,,2002:12:08 12:00:00,"['#73605a', '#c2c6d6', '#5b4540', '#1b151a', '#9a908e']",[],,11:50:44,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.00305, -1.6208214, -3.050958]",../p01_2013-12-02/2013-12-02_10.12.16.jpg,ZTE-BLADE,[],,14.08242378,,2002:12:08 12:00:00,"['#473230', '#907473', '#6a5552', '#9999a9', '#151014']",[],,10:12:16,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.104107, -5.039529, -1.4301366]",../p01_2013-12-02/2013-12-02_12.10.44.jpg,ZTE-BLADE,[],,246.5329986,,2002:12:08 12:00:00,"['#938b9a', '#191218', '#453139', '#746267', '#c6b6c5']",['keyboard'],,12:10:44,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.104107, -2.3290794, -4.140586]",../p01_2013-12-02/2013-12-02_09.48.45.jpg,ZTE-BLADE,[],,92.28741463,,2002:12:08 12:00:00,"['#b1b6c6', '#332028', '#69544a', '#8f8584', '#fbfbfd']",[],,09:48:45,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[7.3822284, 0.7082581, -5.938472]",../p01_2013-12-02/2013-12-02_09.55.14.jpg,ZTE-BLADE,[],,40.9140288,,2002:12:08 12:00:00,"['#938d96', '#e5effb', '#6f6261', '#544443', '#151219']",[],"Jpg! Krwseny wt tibet nat hos wig a Va anc Cnn [Ea ecerroeteseceeni iris 149,603,074 Tickets bold man wie ie oes Create it Grea hee uaeRHI RD RAD =r seaman bay MVR EA eosin etry res tom se en HenRHI ye nov) wrarwiryey WRK mth A SVAN AVL pow orl wLn'eo0'OPE --ssnneoscpeseemmnpiscmmmmmsnsanmcneanersesy | 48 ‘fps emer ienar ee nesnees FON, NT iF sen woes ig toe RR sneer i 2 i149,003,074",09:55:14,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[6.8374147, 1.0760075, -6.2926006]",../p01_2013-12-02/2013-12-02_09.52.46.jpg,ZTE-BLADE,[],,23.9902245,,2002:12:08 12:00:00,"['#534344', '#6c605f', '#e3f1fa', '#151119', '#8b8891']",[],,09:52:46,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[10.978001, -5.761407, -5.3936577]",../p01_2013-12-02/2013-12-02_10.43.14.jpg,ZTE-BLADE,[],,5.722864998,,2002:12:08 12:00:00,"['#787b7c', '#868a91', '#181616', '#666a6a', '#444542']",[],,10:43:14,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[7.1915436, -3.4187074, -5.3936577]",../p01_2013-12-02/2013-12-02_11.10.17.jpg,ZTE-BLADE,[],,6.165620369,,2002:12:08 12:00:00,"['#3f3432', '#f4f4f8', '#827e81', '#211818', '#5b4b4b']",[],,11:10:17,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.825985, -1.0760075, -3.5957718]",../p01_2013-12-02/2013-12-02_10.15.44.jpg,ZTE-BLADE,[],,99.65459024,,2002:12:08 12:00:00,"['#18131b', '#543f39', '#c7cee1', '#776760', '#9c9ba1']",['tv'],,10:15:44,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.281172, 0.53119355, -4.862464]",../p01_2013-12-02/2013-12-02_10.04.15.jpg,ZTE-BLADE,[],,93.85995457,,2002:12:08 12:00:00,"['#817572', '#a8a8b5', '#5d4a44', '#e0eefb', '#18141b']",[],"Gan we all meet up for colle this morniy? 10.30 1 blodk common room? Nepards Hicola Fowler (dis) | Adminietraiye Co-ordinator (QANS) Yaculty of Com puting, & =A SD1O University Ulever Shore Bad Newtownabbey { 8137 68 Tel: 028 903 66281 (aba tia fenrumonmans peng 3045pew (yuo Suse) 19299 508 BO TAL ho tei Feyyramonmans pent mons airy hysanracy ots woort uearsddug » Pomsdiaan yo Aino (Gave) sovweurpoe5 aaneayerurinpy (spf) ayAog MON",10:04:15,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.534244, -1.7978859, 0.7082581]",../p01_2013-12-02/2013-12-02_10.51.14.jpg,ZTE-BLADE,[],,3.869619637,,2002:12:08 12:00:00,"['#08050a', '#0c070b', '#070406', '#030205', '#040308']",[],,10:51:14,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
['Male'],"[7.7363577, -5.570722, -2.152015]",../p01_2013-12-02/2013-12-02_11.01.46.jpg,ZTE-BLADE,[],['25-32'],8.048694422,['Fear'],2002:12:08 12:00:00,"['#5c3e34', '#1f1515', '#b37457', '#83828d', '#f2cdaf']",['person'],,11:01:47,"[array([-0.07799738, -0.03542283,  0.07874716, -0.03965742, -0.17805798,
       -0.11650722,  0.0563754 , -0.09782723,  0.05947236, -0.08537065,
        0.16458747,  0.00341564, -0.27751055, -0.06661298, -0.04921572,
        0.13617155, -0.14916231, -0.1414786 , -0.10202422, -0.04931273,
        0.0655814 ,  0.14778113,  0.00190129, -0.03878037, -0.12102493,
       -0.27472278, -0.06042295, -0.02499441,  0.00182854, -0.01747936,
        0.00844749,  0.21588543, -0.19773197, -0.03897331,  0.10152484,
        0.10631675, -0.05101566, -0.0193033 ,  0.20837329,  0.03255006,
       -0.2388161 , -0.03593162,  0.09754413,  0.17897826,  0.24146888,
       -0.06217631, -0.02971092, -0.06940226,  0.06465422, -0.28691164,
       -0.0651447 ,  0.21022284,  0.06987233,  0.10923565,  0.01549577,
       -0.08738777,  0.01764327,  0.14855811, -0.21366337, -0.03757247,
       -0.04399173, -0.23213193, -0.01198042,  0.00102752,  0.11413261,
       -0.0290613 , -0.08576842, -0.1224602 ,  0.1727684 , -0.22609757,
       -0.10306609,  0.13017398, -0.11302643, -0.12215841, -0.2752507 ,
       -0.04565007,  0.36352426,  0.03737499, -0.1313293 ,  0.0731865 ,
       -0.07947563, -0.10779346,  0.03568755,  0.05609824,  0.01776579,
       -0.02687088, -0.09654006,  0.05839946,  0.23951302, -0.10558495,
        0.03089352,  0.2497752 ,  0.04533352,  0.03609918,  0.08159642,
        0.06838769, -0.0090009 , -0.07094804, -0.09516262, -0.05159596,
        0.03533578, -0.14698039,  0.00068774,  0.13333397, -0.13711473,
        0.1066272 , -0.03533964, -0.04060882, -0.01834314, -0.15919153,
        0.00561647, -0.05228487,  0.11218932, -0.1995416 ,  0.22732243,
        0.18559064, -0.11898882,  0.11037268, -0.02701133,  0.01275916,
       -0.08169798, -0.11164409, -0.10004807, -0.09732582,  0.08339603,
       -0.00270536,  0.0235592 , -0.04117244])]",02/12/2013,ZTE,1,"[0.0, 0.0]"
,"[8.458236, -2.5197644, -3.7728362]",../p01_2013-12-02/2013-12-02_10.07.44.jpg,ZTE-BLADE,[],,3.360892825,,2002:12:08 12:00:00,"['#060408', '#020207', '#030305', '#020203', '#0c070d']",[],,10:07:44,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
['Male'],"[9.00305, -2.3290794, -2.8738933]",../p01_2013-12-02/2013-12-02_11.54.47.jpg,ZTE-BLADE,[],['25-32'],161.8557256,['Fear'],2002:12:08 12:00:00,"['#634c45', '#3d2c29', '#927973', '#aaa5b2', '#130d0e']",['tv'],,11:54:47,"[array([-0.09097025,  0.03606452,  0.07180661, -0.10955405, -0.09478306,
        0.01140358, -0.08648129,  0.01134479,  0.14027892, -0.13610348,
        0.16407916,  0.00576146, -0.25948977,  0.10314918, -0.00862724,
        0.10976363, -0.12015916, -0.07489026, -0.12204614, -0.09867258,
       -0.01597593,  0.06598275, -0.0796229 , -0.02046601, -0.02386584,
       -0.27230978, -0.10435914, -0.07254183,  0.06295341, -0.11426744,
        0.03021465, -0.0663403 , -0.10892703, -0.03491694,  0.01442981,
        0.02258248, -0.15287395, -0.09483114,  0.25370881,  0.04454003,
       -0.15235004,  0.03127634,  0.04349684,  0.26826546,  0.1526361 ,
        0.08606642,  0.04414131, -0.08051179,  0.08962648, -0.32427332,
        0.05662078,  0.15244308,  0.08378656,  0.11192788,  0.0867307 ,
       -0.15836994,  0.0343514 ,  0.12774342, -0.14100158,  0.13905308,
        0.11569732, -0.11470297, -0.07427036, -0.05419129,  0.25594431,
        0.09378351, -0.12097445, -0.16783959,  0.19474089, -0.16183461,
       -0.08883674,  0.08819918, -0.06841438, -0.14461736, -0.16864124,
        0.08355879,  0.34510401,  0.12397376, -0.09732039,  0.03413301,
       -0.05742182, -0.06106243,  0.03858864,  0.08956689, -0.05598881,
       -0.10055066,  0.00994267,  0.01742702,  0.23929156, -0.04604089,
        0.04920264,  0.16052008,  0.04701625,  0.00360804, -0.00507164,
        0.04279593, -0.09160327, -0.04783382, -0.07093196,  0.00449433,
        0.09823641, -0.11377763,  0.02914463,  0.11524703, -0.20397761,
        0.22115603, -0.06680925, -0.07112003,  0.05225208,  0.01370232,
       -0.04355063, -0.00405423,  0.22183831, -0.23221025,  0.20837414,
        0.22092471,  0.05071988,  0.07880147,  0.06008657,  0.08625284,
        0.0176331 ,  0.02187494, -0.26663598, -0.11062822, -0.04094097,
        0.00540401, -0.0354264 ,  0.04212062])]",02/12/2013,ZTE,1,"[0.0, 0.0]"
,"[7.559293, 3.050958, -4.140586]",../p01_2013-12-02/2013-12-02_10.32.14.jpg,ZTE-BLADE,[],,4.7582638,,2002:12:08 12:00:00,"['#343237', '#dedbd7', '#4b4a4f', '#6c6e72', '#121215']",[],,10:32:14,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[7.559293, -3.4187074, -4.862464]",../p01_2013-12-02/2013-12-02_11.29.46.jpg,ZTE-BLADE,[],,15.87110106,,2002:12:08 12:00:00,"['#443c3b', '#72645f', '#fcfefd', '#857d85', '#a6afc7']",[],,11:29:46,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.00305, -1.9749504, -2.8738933]",../p01_2013-12-02/2013-12-02_12.05.17.jpg,ZTE-BLADE,[],,94.71591373,,2002:12:08 12:00:00,"['#67544e', '#bdc4d4', '#a38e87', '#282031', '#5f80b8']",['tv'],"eon Actes at 8 Ni fans Narn) a, s HY i sere fhe kag Mo)6 Hiajay . Seay, ST Winey f “la una ert lea tice Hog",12:05:17,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[0.0, -0.89894295, -10.079058]",../p01_2013-12-02/2013-12-02_11.37.46.jpg,ZTE-BLADE,[],,205.8909975,,2002:12:08 12:00:00,"['#534b51', '#685f64', '#fcfbfe', '#a299c5', '#776d7a']",[],,11:37:46,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.357179, -0.89894295, -2.3290794]",../p01_2013-12-02/2013-12-02_12.06.46.jpg,ZTE-BLADE,[],,45.17339089,,2002:12:08 12:00:00,"['#171114', '#948a8e', '#513b36', '#81655d', '#aaaebe']",[],"iil Howton inten) | Ne tod ered mesta9¢5 om this person, L networks to show poole photog 280d actinty updates of your Colles gues in Outloo: Click here add networksSWOMRU Ppa oi IAS N°ONNG Uh SanGeayas Imad “by 100 see ey * HO WELL Ad vl aa",12:06:46,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.825985, -1.9749504, -3.050958]",../p01_2013-12-02/2013-12-02_10.19.45.jpg,ZTE-BLADE,[],,29.77423212,,2002:12:08 12:00:00,"['#b0b4c7', '#726462', '#9b8483', '#1c151e', '#58413c']",[],Proposedite. Seplembe,10:19:45,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, 0.17706452, -2.6968288]",../p01_2013-12-02/2013-12-02_10.20.15.jpg,ZTE-BLADE,[],,27.22606709,,2002:12:08 12:00:00,"['#503c37', '#16121b', '#927d7a', '#afadbc', '#695d59']",['tv'],FLT OO EE. hoe asia simatcegneteied,10:20:15,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.458236, -2.152015, -3.7728362]",../p01_2013-12-02/2013-12-02_10.08.14.jpg,ZTE-BLADE,[],,4.691425842,,2002:12:08 12:00:00,"['#2a2228', '#191218', '#747075', '#0a080c', '#100c11']",[],,10:08:14,[],02/12/2013,ZTE,0,"[0.0, 0.0]"
